
id:6dfdfbb6-0378-4989-9c49-1477a1cd0e5a, HL_size:1, Last_error:0,00999992433935404
id:6dfdfbb6-0378-4989-9c49-1477a1cd0e5a, HL_size:1, Last_error:0,00999992433935404
id:dee539e6-41da-44ef-9315-beb393280db3, HL_size:9, Last_error:0,00999982841312885
id:bd3e09f4-db2a-4178-9d15-89ce82571bd5, HL_size:9, Last_error:0,00999982096254826
id:30b6944e-e47c-480b-ae2b-e606ca1adb2a, HL_size:9, Last_error:0,00999988988041878
id:233c2b50-b70d-4f73-abe0-f721723c5189, HL_size:9, Last_error:0,0099999625235796
id:1008db4f-a55f-4a5e-b5ac-fd07ab816143, HL_size:9, Last_error:0,00999999325722456
id:df72a2f8-4b03-4446-a135-f3323a34d490, HL_size:4, Last_error:0,00999997183680534
id:8c150557-0582-4b56-b223-86be5016c0e4, HL_size:4, Last_error:0,00999988708645105
id:b562c645-c00b-4cd5-99a3-29ffebc01783, HL_size:4, Last_error:0,00999991502612829
id:d68e876f-5485-46b4-b428-acd8dc1e08b1, HL_size:4, Last_error:0,00999986473470926
id:0b429c8b-6dca-4aaa-ab54-b38c548caae1, HL_size:4, Last_error:0,00999998021870852
id:58a77cbb-d311-41cb-bfa7-d891c77b8d3b, HL_size:4, Last_error:0,00999979861080647
id:e93326a7-9832-4007-bd00-967bb90492de, HL_size:4, Last_error:0,00999998580664396
id:b7ae2008-adf4-47fa-9149-0929bb1b8cee, HL_size:4, Last_error:0,00999998394399881
id:35fa0457-0a80-4497-a49f-8f2a23a70415, HL_size:4, Last_error:0,00999989081174135
id:aa194b38-3095-4860-b9c6-585128748051, HL_size:4, Last_error:0,00999989081174135
id:bdbdd947-34f5-4ab0-b078-42909a4b277b, HL_size:4, Last_error:0,00999980978667736
id:9e8e2d22-31c5-4479-8e94-cc5d66613629, HL_size:4, Last_error:0,00999986566603184
id:5bcebba1-e4bb-46e1-b102-d342c6d5baac, HL_size:4, Last_error:0,00999977998435497
id:c0c8c9d3-998b-428d-9f36-469072e9c2a8, HL_size:4, Last_error:0,00999997835606337
id:ac7e2edd-35a9-4337-96e3-5e14cdb70f4a, HL_size:4, Last_error:0,00999979209154844
id:e9a7224e-22e8-4cc7-9f4a-3057fece4101, HL_size:4, Last_error:0,00999989453703165
id:202bb780-2ccf-40ee-a42b-b6fffefec645, HL_size:4, Last_error:0,00999982748180628
id:8c2d6c60-52b1-41a6-a577-6b2b4bb42edc, HL_size:4, Last_error:0,00999991875141859
id:ea2f3a6b-2f71-4651-8a88-bab3374a56a5, HL_size:4, Last_error:0,00999993924051523
id:fea4f0be-5db7-466a-b727-a491871b1a71, HL_size:4, Last_error:0,0099999625235796
id:28e3a74f-d836-4d8a-9919-6379a77f4ac9, HL_size:4, Last_error:0,00999999884516001
id:8ee59647-0204-4265-b785-c59cb152c22b, HL_size:4, Last_error:0,0099998265504837
id:424eb7b5-0ac9-4777-b60b-9606a0beed04, HL_size:4, Last_error:0,00999991409480572
id:19e8e25d-545d-4ebd-891b-602292870294, HL_size:4, Last_error:0,00999989360570908
id:4596febb-b838-42e7-8e4e-2e967673c354, HL_size:4, Last_error:0,00999980606138706
id:0ef2bc0b-47a9-4217-8e63-fdd50a85fa2e, HL_size:4, Last_error:0,00999999511986971
id:ba147f2d-388b-489b-bd2e-f1d9c8b31c18, HL_size:4, Last_error:0,00999988056719303
id:8cf5bf73-8172-4a62-8f8d-b41feec5fe49, HL_size:4, Last_error:0,00999982189387083
id:d5f9fc14-0548-41f9-ac1d-adbc42daaf57, HL_size:4, Last_error:0,00999994948506355
id:6dfdfbb6-0378-4989-9c49-1477a1cd0e5a, HL_size:1, Last_error:0,00999992433935404
id:dee539e6-41da-44ef-9315-beb393280db3, HL_size:9, Last_error:0,00999982841312885
id:bd3e09f4-db2a-4178-9d15-89ce82571bd5, HL_size:9, Last_error:0,00999982096254826
id:30b6944e-e47c-480b-ae2b-e606ca1adb2a, HL_size:9, Last_error:0,00999988988041878
id:233c2b50-b70d-4f73-abe0-f721723c5189, HL_size:9, Last_error:0,0099999625235796
id:1008db4f-a55f-4a5e-b5ac-fd07ab816143, HL_size:9, Last_error:0,00999999325722456
id:df72a2f8-4b03-4446-a135-f3323a34d490, HL_size:4, Last_error:0,00999997183680534
id:8c150557-0582-4b56-b223-86be5016c0e4, HL_size:4, Last_error:0,00999988708645105
id:b562c645-c00b-4cd5-99a3-29ffebc01783, HL_size:4, Last_error:0,00999991502612829
id:d68e876f-5485-46b4-b428-acd8dc1e08b1, HL_size:4, Last_error:0,00999986473470926
id:0b429c8b-6dca-4aaa-ab54-b38c548caae1, HL_size:4, Last_error:0,00999998021870852
id:58a77cbb-d311-41cb-bfa7-d891c77b8d3b, HL_size:4, Last_error:0,00999979861080647
id:e93326a7-9832-4007-bd00-967bb90492de, HL_size:4, Last_error:0,00999998580664396
id:b7ae2008-adf4-47fa-9149-0929bb1b8cee, HL_size:4, Last_error:0,00999998394399881
id:35fa0457-0a80-4497-a49f-8f2a23a70415, HL_size:4, Last_error:0,00999989081174135
id:aa194b38-3095-4860-b9c6-585128748051, HL_size:4, Last_error:0,00999989081174135
id:bdbdd947-34f5-4ab0-b078-42909a4b277b, HL_size:4, Last_error:0,00999980978667736
id:9e8e2d22-31c5-4479-8e94-cc5d66613629, HL_size:4, Last_error:0,00999986566603184
id:5bcebba1-e4bb-46e1-b102-d342c6d5baac, HL_size:4, Last_error:0,00999977998435497
id:c0c8c9d3-998b-428d-9f36-469072e9c2a8, HL_size:4, Last_error:0,00999997835606337
id:ac7e2edd-35a9-4337-96e3-5e14cdb70f4a, HL_size:4, Last_error:0,00999979209154844
id:e9a7224e-22e8-4cc7-9f4a-3057fece4101, HL_size:4, Last_error:0,00999989453703165
id:202bb780-2ccf-40ee-a42b-b6fffefec645, HL_size:4, Last_error:0,00999982748180628
id:8c2d6c60-52b1-41a6-a577-6b2b4bb42edc, HL_size:4, Last_error:0,00999991875141859
id:ea2f3a6b-2f71-4651-8a88-bab3374a56a5, HL_size:4, Last_error:0,00999993924051523
id:fea4f0be-5db7-466a-b727-a491871b1a71, HL_size:4, Last_error:0,0099999625235796
id:28e3a74f-d836-4d8a-9919-6379a77f4ac9, HL_size:4, Last_error:0,00999999884516001
id:8ee59647-0204-4265-b785-c59cb152c22b, HL_size:4, Last_error:0,0099998265504837
id:424eb7b5-0ac9-4777-b60b-9606a0beed04, HL_size:4, Last_error:0,00999991409480572
id:19e8e25d-545d-4ebd-891b-602292870294, HL_size:4, Last_error:0,00999989360570908
id:4596febb-b838-42e7-8e4e-2e967673c354, HL_size:4, Last_error:0,00999980606138706
id:0ef2bc0b-47a9-4217-8e63-fdd50a85fa2e, HL_size:4, Last_error:0,00999999511986971
id:ba147f2d-388b-489b-bd2e-f1d9c8b31c18, HL_size:4, Last_error:0,00999988056719303
id:8cf5bf73-8172-4a62-8f8d-b41feec5fe49, HL_size:4, Last_error:0,00999982189387083
id:d5f9fc14-0548-41f9-ac1d-adbc42daaf57, HL_size:4, Last_error:0,00999994948506355
id:6dfdfbb6-0378-4989-9c49-1477a1cd0e5a, HL_size:1, Last_error:7,72215216215955E-08
id:dee539e6-41da-44ef-9315-beb393280db3, HL_size:9, Last_error:0,00999982841312885
id:bd3e09f4-db2a-4178-9d15-89ce82571bd5, HL_size:9, Last_error:0,00999982096254826
id:30b6944e-e47c-480b-ae2b-e606ca1adb2a, HL_size:9, Last_error:0,00999988988041878
id:233c2b50-b70d-4f73-abe0-f721723c5189, HL_size:9, Last_error:0,0099999625235796
id:1008db4f-a55f-4a5e-b5ac-fd07ab816143, HL_size:9, Last_error:0,00999999325722456
id:df72a2f8-4b03-4446-a135-f3323a34d490, HL_size:4, Last_error:0,00999997183680534
id:8c150557-0582-4b56-b223-86be5016c0e4, HL_size:4, Last_error:0,00999988708645105
id:b562c645-c00b-4cd5-99a3-29ffebc01783, HL_size:4, Last_error:0,00999991502612829
id:d68e876f-5485-46b4-b428-acd8dc1e08b1, HL_size:4, Last_error:0,00999986473470926
id:0b429c8b-6dca-4aaa-ab54-b38c548caae1, HL_size:4, Last_error:0,00999998021870852
id:58a77cbb-d311-41cb-bfa7-d891c77b8d3b, HL_size:4, Last_error:0,00999979861080647
id:e93326a7-9832-4007-bd00-967bb90492de, HL_size:4, Last_error:0,00999998580664396
id:b7ae2008-adf4-47fa-9149-0929bb1b8cee, HL_size:4, Last_error:0,00999998394399881
id:35fa0457-0a80-4497-a49f-8f2a23a70415, HL_size:4, Last_error:0,00999989081174135
id:aa194b38-3095-4860-b9c6-585128748051, HL_size:4, Last_error:0,00999989081174135
id:bdbdd947-34f5-4ab0-b078-42909a4b277b, HL_size:4, Last_error:0,00999980978667736
id:9e8e2d22-31c5-4479-8e94-cc5d66613629, HL_size:4, Last_error:0,00999986566603184
id:5bcebba1-e4bb-46e1-b102-d342c6d5baac, HL_size:4, Last_error:0,00999977998435497
id:c0c8c9d3-998b-428d-9f36-469072e9c2a8, HL_size:4, Last_error:0,00999997835606337
id:ac7e2edd-35a9-4337-96e3-5e14cdb70f4a, HL_size:4, Last_error:0,00999979209154844
id:e9a7224e-22e8-4cc7-9f4a-3057fece4101, HL_size:4, Last_error:0,00999989453703165
id:202bb780-2ccf-40ee-a42b-b6fffefec645, HL_size:4, Last_error:0,00999982748180628
id:8c2d6c60-52b1-41a6-a577-6b2b4bb42edc, HL_size:4, Last_error:0,00999991875141859
id:ea2f3a6b-2f71-4651-8a88-bab3374a56a5, HL_size:4, Last_error:0,00999993924051523
id:fea4f0be-5db7-466a-b727-a491871b1a71, HL_size:4, Last_error:0,0099999625235796
id:28e3a74f-d836-4d8a-9919-6379a77f4ac9, HL_size:4, Last_error:0,00999999884516001
id:8ee59647-0204-4265-b785-c59cb152c22b, HL_size:4, Last_error:0,0099998265504837
id:424eb7b5-0ac9-4777-b60b-9606a0beed04, HL_size:4, Last_error:0,00999991409480572
id:19e8e25d-545d-4ebd-891b-602292870294, HL_size:4, Last_error:0,00999989360570908
id:4596febb-b838-42e7-8e4e-2e967673c354, HL_size:4, Last_error:0,00999980606138706
id:0ef2bc0b-47a9-4217-8e63-fdd50a85fa2e, HL_size:4, Last_error:0,00999999511986971
id:ba147f2d-388b-489b-bd2e-f1d9c8b31c18, HL_size:4, Last_error:0,00999988056719303
id:8cf5bf73-8172-4a62-8f8d-b41feec5fe49, HL_size:4, Last_error:0,00999982189387083
id:d5f9fc14-0548-41f9-ac1d-adbc42daaf57, HL_size:4, Last_error:0,00999994948506355
id:6dfdfbb6-0378-4989-9c49-1477a1cd0e5a, HL_size:1, Last_error:7,72215216215955E-08
id:dee539e6-41da-44ef-9315-beb393280db3, HL_size:9, Last_error:0,00999982841312885
id:bd3e09f4-db2a-4178-9d15-89ce82571bd5, HL_size:9, Last_error:0,00999982096254826
id:30b6944e-e47c-480b-ae2b-e606ca1adb2a, HL_size:9, Last_error:0,00999988988041878
id:233c2b50-b70d-4f73-abe0-f721723c5189, HL_size:9, Last_error:0,0099999625235796
id:1008db4f-a55f-4a5e-b5ac-fd07ab816143, HL_size:9, Last_error:0,00999999325722456
id:df72a2f8-4b03-4446-a135-f3323a34d490, HL_size:4, Last_error:1,86724889772449E-07
id:8c150557-0582-4b56-b223-86be5016c0e4, HL_size:4, Last_error:1,90308313108289E-07
id:b562c645-c00b-4cd5-99a3-29ffebc01783, HL_size:4, Last_error:1,95058035501461E-07
id:d68e876f-5485-46b4-b428-acd8dc1e08b1, HL_size:4, Last_error:1,48684165424129E-07
id:0b429c8b-6dca-4aaa-ab54-b38c548caae1, HL_size:4, Last_error:1,84314245643691E-07
id:58a77cbb-d311-41cb-bfa7-d891c77b8d3b, HL_size:4, Last_error:2,04516680923916E-07
id:e93326a7-9832-4007-bd00-967bb90492de, HL_size:4, Last_error:1,85496162430354E-07
id:b7ae2008-adf4-47fa-9149-0929bb1b8cee, HL_size:4, Last_error:2,17589700923781E-07
id:35fa0457-0a80-4497-a49f-8f2a23a70415, HL_size:4, Last_error:1,72403787246367E-07
id:aa194b38-3095-4860-b9c6-585128748051, HL_size:4, Last_error:2,21182929749375E-07
id:bdbdd947-34f5-4ab0-b078-42909a4b277b, HL_size:4, Last_error:2,10482625107034E-07
id:9e8e2d22-31c5-4479-8e94-cc5d66613629, HL_size:4, Last_error:1,89141644568736E-07
id:5bcebba1-e4bb-46e1-b102-d342c6d5baac, HL_size:4, Last_error:2,27078146508575E-07
id:c0c8c9d3-998b-428d-9f36-469072e9c2a8, HL_size:4, Last_error:1,87893505199099E-07
id:ac7e2edd-35a9-4337-96e3-5e14cdb70f4a, HL_size:4, Last_error:2,25950287813248E-07
id:e9a7224e-22e8-4cc7-9f4a-3057fece4101, HL_size:4, Last_error:2,33055374110336E-07
id:202bb780-2ccf-40ee-a42b-b6fffefec645, HL_size:4, Last_error:1,97381424982268E-07
id:8c2d6c60-52b1-41a6-a577-6b2b4bb42edc, HL_size:4, Last_error:1,89158129160205E-07
id:ea2f3a6b-2f71-4651-8a88-bab3374a56a5, HL_size:4, Last_error:1,84410055226181E-07
id:fea4f0be-5db7-466a-b727-a491871b1a71, HL_size:4, Last_error:2,18788613892684E-07
id:28e3a74f-d836-4d8a-9919-6379a77f4ac9, HL_size:4, Last_error:2,03304523438419E-07
id:8ee59647-0204-4265-b785-c59cb152c22b, HL_size:4, Last_error:2,27125411811357E-07
id:424eb7b5-0ac9-4777-b60b-9606a0beed04, HL_size:4, Last_error:2,0336136685728E-07
id:19e8e25d-545d-4ebd-891b-602292870294, HL_size:4, Last_error:2,187868517467E-07
id:4596febb-b838-42e7-8e4e-2e967673c354, HL_size:4, Last_error:2,14028645473263E-07
id:0ef2bc0b-47a9-4217-8e63-fdd50a85fa2e, HL_size:4, Last_error:1,89086222235346E-07
id:ba147f2d-388b-489b-bd2e-f1d9c8b31c18, HL_size:4, Last_error:1,9024966491088E-07
id:8cf5bf73-8172-4a62-8f8d-b41feec5fe49, HL_size:4, Last_error:2,29522697736684E-07
id:d5f9fc14-0548-41f9-ac1d-adbc42daaf57, HL_size:4, Last_error:2,04519636781697E-07
id:6dfdfbb6-0378-4989-9c49-1477a1cd0e5a, HL_size:1, Last_error:7,72215216215955E-08
id:dee539e6-41da-44ef-9315-beb393280db3, HL_size:9, Last_error:0,00999982841312885
id:bd3e09f4-db2a-4178-9d15-89ce82571bd5, HL_size:9, Last_error:0,00999982096254826
id:30b6944e-e47c-480b-ae2b-e606ca1adb2a, HL_size:9, Last_error:0,00999988988041878
id:233c2b50-b70d-4f73-abe0-f721723c5189, HL_size:9, Last_error:0,0099999625235796
id:1008db4f-a55f-4a5e-b5ac-fd07ab816143, HL_size:9, Last_error:0,00999999325722456
id:df72a2f8-4b03-4446-a135-f3323a34d490, HL_size:4, Last_error:1,86724889772449E-07
id:8c150557-0582-4b56-b223-86be5016c0e4, HL_size:4, Last_error:1,90308313108289E-07
id:b562c645-c00b-4cd5-99a3-29ffebc01783, HL_size:4, Last_error:1,95058035501461E-07
id:d68e876f-5485-46b4-b428-acd8dc1e08b1, HL_size:4, Last_error:1,48684165424129E-07
id:0b429c8b-6dca-4aaa-ab54-b38c548caae1, HL_size:4, Last_error:1,84314245643691E-07
id:58a77cbb-d311-41cb-bfa7-d891c77b8d3b, HL_size:4, Last_error:2,04516680923916E-07
id:e93326a7-9832-4007-bd00-967bb90492de, HL_size:4, Last_error:1,85496162430354E-07
id:b7ae2008-adf4-47fa-9149-0929bb1b8cee, HL_size:4, Last_error:2,17589700923781E-07
id:35fa0457-0a80-4497-a49f-8f2a23a70415, HL_size:4, Last_error:1,72403787246367E-07
id:aa194b38-3095-4860-b9c6-585128748051, HL_size:4, Last_error:2,21182929749375E-07
id:bdbdd947-34f5-4ab0-b078-42909a4b277b, HL_size:4, Last_error:2,10482625107034E-07
id:9e8e2d22-31c5-4479-8e94-cc5d66613629, HL_size:4, Last_error:1,89141644568736E-07
id:5bcebba1-e4bb-46e1-b102-d342c6d5baac, HL_size:4, Last_error:2,27078146508575E-07
id:c0c8c9d3-998b-428d-9f36-469072e9c2a8, HL_size:4, Last_error:1,87893505199099E-07
id:ac7e2edd-35a9-4337-96e3-5e14cdb70f4a, HL_size:4, Last_error:2,25950287813248E-07
id:e9a7224e-22e8-4cc7-9f4a-3057fece4101, HL_size:4, Last_error:2,33055374110336E-07
id:202bb780-2ccf-40ee-a42b-b6fffefec645, HL_size:4, Last_error:1,97381424982268E-07
id:8c2d6c60-52b1-41a6-a577-6b2b4bb42edc, HL_size:4, Last_error:1,89158129160205E-07
id:ea2f3a6b-2f71-4651-8a88-bab3374a56a5, HL_size:4, Last_error:1,84410055226181E-07
id:fea4f0be-5db7-466a-b727-a491871b1a71, HL_size:4, Last_error:2,18788613892684E-07
id:28e3a74f-d836-4d8a-9919-6379a77f4ac9, HL_size:4, Last_error:2,03304523438419E-07
id:8ee59647-0204-4265-b785-c59cb152c22b, HL_size:4, Last_error:2,27125411811357E-07
id:424eb7b5-0ac9-4777-b60b-9606a0beed04, HL_size:4, Last_error:2,0336136685728E-07
id:19e8e25d-545d-4ebd-891b-602292870294, HL_size:4, Last_error:2,187868517467E-07
id:4596febb-b838-42e7-8e4e-2e967673c354, HL_size:4, Last_error:2,14028645473263E-07
id:0ef2bc0b-47a9-4217-8e63-fdd50a85fa2e, HL_size:4, Last_error:1,89086222235346E-07
id:ba147f2d-388b-489b-bd2e-f1d9c8b31c18, HL_size:4, Last_error:1,9024966491088E-07
id:8cf5bf73-8172-4a62-8f8d-b41feec5fe49, HL_size:4, Last_error:2,29522697736684E-07
id:d5f9fc14-0548-41f9-ac1d-adbc42daaf57, HL_size:4, Last_error:2,04519636781697E-07
id:6dfdfbb6-0378-4989-9c49-1477a1cd0e5a, HL_size:1, Last_error:7,72215216215955E-08
id:dee539e6-41da-44ef-9315-beb393280db3, HL_size:9, Last_error:0,00999982841312885
id:bd3e09f4-db2a-4178-9d15-89ce82571bd5, HL_size:9, Last_error:0,00999982096254826
id:30b6944e-e47c-480b-ae2b-e606ca1adb2a, HL_size:9, Last_error:0,00999988988041878
id:233c2b50-b70d-4f73-abe0-f721723c5189, HL_size:9, Last_error:0,0099999625235796
id:1008db4f-a55f-4a5e-b5ac-fd07ab816143, HL_size:9, Last_error:0,00999999325722456
id:df72a2f8-4b03-4446-a135-f3323a34d490, HL_size:4, Last_error:1,86724889772449E-07
id:8c150557-0582-4b56-b223-86be5016c0e4, HL_size:4, Last_error:1,90308313108289E-07
id:b562c645-c00b-4cd5-99a3-29ffebc01783, HL_size:4, Last_error:1,95058035501461E-07
id:d68e876f-5485-46b4-b428-acd8dc1e08b1, HL_size:4, Last_error:1,48684165424129E-07
id:0b429c8b-6dca-4aaa-ab54-b38c548caae1, HL_size:4, Last_error:1,84314245643691E-07
id:58a77cbb-d311-41cb-bfa7-d891c77b8d3b, HL_size:4, Last_error:2,04516680923916E-07
id:e93326a7-9832-4007-bd00-967bb90492de, HL_size:4, Last_error:1,85496162430354E-07
id:b7ae2008-adf4-47fa-9149-0929bb1b8cee, HL_size:4, Last_error:2,17589700923781E-07
id:35fa0457-0a80-4497-a49f-8f2a23a70415, HL_size:4, Last_error:1,72403787246367E-07
id:aa194b38-3095-4860-b9c6-585128748051, HL_size:4, Last_error:2,21182929749375E-07
id:bdbdd947-34f5-4ab0-b078-42909a4b277b, HL_size:4, Last_error:2,10482625107034E-07
id:9e8e2d22-31c5-4479-8e94-cc5d66613629, HL_size:4, Last_error:1,89141644568736E-07
id:5bcebba1-e4bb-46e1-b102-d342c6d5baac, HL_size:4, Last_error:2,27078146508575E-07
id:c0c8c9d3-998b-428d-9f36-469072e9c2a8, HL_size:4, Last_error:1,87893505199099E-07
id:ac7e2edd-35a9-4337-96e3-5e14cdb70f4a, HL_size:4, Last_error:2,25950287813248E-07
id:e9a7224e-22e8-4cc7-9f4a-3057fece4101, HL_size:4, Last_error:2,33055374110336E-07
id:202bb780-2ccf-40ee-a42b-b6fffefec645, HL_size:4, Last_error:1,97381424982268E-07
id:8c2d6c60-52b1-41a6-a577-6b2b4bb42edc, HL_size:4, Last_error:1,89158129160205E-07
id:ea2f3a6b-2f71-4651-8a88-bab3374a56a5, HL_size:4, Last_error:1,84410055226181E-07
id:fea4f0be-5db7-466a-b727-a491871b1a71, HL_size:4, Last_error:2,18788613892684E-07
id:28e3a74f-d836-4d8a-9919-6379a77f4ac9, HL_size:4, Last_error:2,03304523438419E-07
id:8ee59647-0204-4265-b785-c59cb152c22b, HL_size:4, Last_error:2,27125411811357E-07
id:424eb7b5-0ac9-4777-b60b-9606a0beed04, HL_size:4, Last_error:2,0336136685728E-07
id:19e8e25d-545d-4ebd-891b-602292870294, HL_size:4, Last_error:2,187868517467E-07
id:4596febb-b838-42e7-8e4e-2e967673c354, HL_size:4, Last_error:2,14028645473263E-07
